round,x_1,x_2,x_3,x_4,x_5,x_6,balance_error_kw,cost
1940,334.2407873889751,82.00002033835148,237.30516604158444,176.4540262310486,59.999999999999886,259.9999999999997,-4.069988790433854e-11,1355483.097929494
1950,334.24078794020767,82.00001902854835,237.30516651709866,176.45402651410473,59.999999999999886,259.9999999999997,-4.092726157978177e-11,1355483.097904835
1960,334.2407884559403,82.00001780309762,237.3051669619893,176.45402677893176,59.999999999999886,259.9999999999997,-4.1382008930668235e-11,1355483.0978817637
1970,334.24078893845933,82.00001665656687,237.3051673782286,176.45402702670376,59.999999999999886,259.9999999999997,-4.18367562815547e-11,1355483.0978601782
1980,334.2407893899039,82.00001558387358,237.30516776766183,176.454027258519,59.999999999999886,259.9999999999997,-4.206412995699793e-11,1355483.0978399832
1990,334.24078981227507,82.00001458026257,237.30516813201524,176.4540274754052,59.999999999999886,259.9999999999997,-4.229150363244116e-11,1355483.0978210885
2000,334.24079020744523,82.00001364128484,237.305168472904,176.4540276783238,59.999999999999886,259.9999999999997,-4.2518877307884395e-11,1355483.0978034108
2010,334.24079057716614,82.00001276277793,237.30516879183932,176.45402786817422,59.999999999999886,259.9999999999997,-4.274625098332763e-11,1355483.0977868715
2020,334.24079092307676,82.0000119408475,237.30516909023487,176.4540280457982,59.999999999999886,259.9999999999997,-4.297362465877086e-11,1355483.097771397
2030,334.24079124671044,82.00001117184995,237.30516936941362,176.4540282119831,59.999999999999886,259.9999999999997,-4.320099833421409e-11,1355483.0977569195
2040,334.2407915495019,82.00001045237636,237.305169630613,176.45402836746553,59.999999999999886,259.9999999999997,-4.3655745685100555e-11,1355483.097743374
2050,334.2407918327935,82.00000977923735,237.30516987499098,176.4540285129347,59.999999999999886,259.9999999999997,-4.388311936054379e-11,1355483.097730701
2060,334.24079209784077,82.00000914944891,237.30517010363081,176.45402864903565,59.999999999999886,259.9999999999997,-4.433786671143025e-11,1355483.097718844
2070,334.2407923458188,82.00000856021927,237.3051703175461,176.4540287763716,59.999999999999886,259.9999999999997,-4.4565240386873484e-11,1355483.0977077503
2080,334.24079257782705,82.00000800893639,237.30517051768513,176.45402889550698,59.999999999999886,259.9999999999997,-4.4792614062316716e-11,1355483.0976973716
2090,334.24079279489376,82.00000749315647,237.30517070493505,176.45402900697,59.999999999999886,259.9999999999997,-4.501998773775995e-11,1355483.097687661
2100,334.2407929979812,82.00000701059311,237.30517088012596,176.45402911125473,59.999999999999886,259.9999999999997,-4.547473508864641e-11,1355483.0976785757
2110,334.2407931879897,82.0000065591071,237.30517104403447,176.45402920882344,59.999999999999886,259.9999999999997,-4.5702108764089644e-11,1355483.0976700755
2120,334.2407933657616,82.00000613669707,237.3051711973872,176.45402930010872,59.999999999999886,259.9999999999997,-4.5929482439532876e-11,1355483.097662123
2130,334.24079353208475,82.00000574149047,237.30517134086386,176.45402938551513,59.999999999999886,259.9999999999997,-4.615685611497611e-11,1355483.097654682
2140,334.2407936876966,82.00000537173543,237.3051714751005,176.45402946542129,59.999999999999886,259.9999999999997,-4.661160346586257e-11,1355483.0976477202
2150,334.24079383328694,82.0000050257928,237.30517160069226,176.45402954018144,59.999999999999886,259.9999999999997,-4.6838977141305804e-11,1355483.097641207
2160,334.2407939695012,82.00000470212909,237.30517171819585,176.45402961012698,59.999999999999886,259.9999999999997,-4.729372449219227e-11,1355483.0976351132
2170,334.24079409694326,82.00000439930953,237.3051718281321,176.45402967556802,59.999999999999886,259.9999999999997,-4.75210981676355e-11,1355483.0976294118
2180,334.2407942161779,82.0000041159917,237.3051719309884,176.4540297367946,59.999999999999886,259.9999999999997,-4.774847184307873e-11,1355483.0976240775
2190,334.2407943277338,82.0000038509197,237.3051720272207,176.4540297940782,59.999999999999886,259.9999999999997,-4.7975845518521965e-11,1355483.097619087
2200,334.2407944321053,82.00000360291847,237.30517211725558,176.45402984767262,59.999999999999886,259.9999999999997,-4.843059286940843e-11,1355483.0976144173
2210,334.24079452975536,82.00000337088866,237.30517220149218,176.45402989781556,59.999999999999886,259.9999999999997,-4.865796654485166e-11,1355483.097610049
2220,334.2407946211167,82.00000315380169,237.30517228030388,176.45402994472929,59.999999999999886,259.9999999999997,-4.888534022029489e-11,1355483.0976059616
2230,334.2407947065942,82.00000295069526,237.30517235404008,176.45402998862173,59.999999999999886,259.9999999999997,-4.9112713895738125e-11,1355483.0976021374
2240,334.24079478656694,82.00000276066899,237.30517242302756,176.4540300296875,59.999999999999886,259.9999999999997,-4.934008757118136e-11,1355483.0975985595
2250,334.2407948613894,82.00000258288051,237.3051724875722,176.45403006810855,59.999999999999886,259.9999999999997,-4.979483492206782e-11,1355483.097595212
2260,334.2407949313932,82.00000241654169,237.30517254796015,176.45403010405525,59.999999999999886,259.9999999999997,-5.002220859751105e-11,1355483.0975920798
2270,334.2407949968887,82.0000022609152,237.30517260445905,176.454030137687,59.999999999999886,259.9999999999997,-5.047695594839752e-11,1355483.0975891496
2280,334.2407950581663,82.00000211531112,237.3051726573194,176.45403016915282,59.999999999999886,259.9999999999997,-5.070432962384075e-11,1355483.0975864078
2290,334.24079511549763,82.000001979084,237.30517270677552,176.45403019859228,59.999999999999886,259.9999999999997,-5.093170329928398e-11,1355483.097583843
2300,334.24079516913673,82.00000185163,237.30517275304666,176.45403022613576,59.999999999999886,259.9999999999997,-5.1159076974727213e-11,1355483.097581443
2310,334.24079521932146,82.0000017323841,237.3051727963379,176.45403025190544,59.999999999999886,259.9999999999997,-5.1386450650170445e-11,1355483.0975791975
2320,334.24079526627423,82.0000016208177,237.3051728368411,176.45403027601552,59.999999999999886,259.9999999999997,-5.184119800105691e-11,1355483.0975770967
2330,334.24079531020317,82.00000151643621,237.30517287473594,176.45403029857292,59.999999999999886,259.9999999999997,-5.206857167650014e-11,1355483.097575131
2340,334.2407953513031,82.00000141877698,237.30517291019032,176.4540303196776,59.999999999999886,259.9999999999997,-5.2295945351943374e-11,1355483.0975732922
2350,334.24079538975616,82.00000132740705,237.30517294336138,176.4540303394231,59.999999999999886,259.9999999999997,-5.275069270282984e-11,1355483.0975715714
2360,334.24079542573287,82.00000124192138,237.30517297439619,176.454030357897,59.999999999999886,259.9999999999997,-5.297806637827307e-11,1355483.0975699618
2370,334.2407954593926,82.00000116194101,237.30517300343232,176.4540303751812,59.999999999999886,259.9999999999997,-5.32054400537163e-11,1355483.0975684554
2380,334.24079549088464,82.00000108711146,237.30517303059855,176.4540303913522,59.999999999999886,259.9999999999997,-5.3660187404602766e-11,1355483.0975670463
2390,334.2407955203485,82.00000101710096,237.30517305601526,176.45403040648182,59.999999999999886,259.9999999999997,-5.3887561080046e-11,1355483.0975657278
2400,334.2407955479149,82.00000095159916,237.30517307979508,176.45403042063708,59.999999999999886,259.9999999999997,-5.411493475548923e-11,1355483.0975644942
2410,334.2407955737059,82.0000008903157,237.30517310204345,176.45403043388072,59.999999999999886,259.9999999999997,-5.4569682106375694e-11,1355483.0975633396
2420,334.2407955978361,82.00000083297894,237.305173122859,176.45403044627142,59.999999999999886,259.9999999999997,-5.502442945726216e-11,1355483.0975622598
2430,334.2407956204123,82.00000077933468,237.305173142334,176.45403045786423,59.999999999999886,259.9999999999997,-5.525180313270539e-11,1355483.0975612497
2440,334.24079564153453,82.00000072914513,237.30517316055483,176.45403046871047,59.999999999999886,259.9999999999997,-5.547917680814862e-11,1355483.0975603042
2450,334.2407956612965,82.00000068218782,237.30517317760228,176.45403047885816,59.999999999999886,259.9999999999997,-5.5706550483591855e-11,1355483.09755942
2460,334.2407956797858,82.00000063825459,237.3051731935518,176.45403048835232,59.999999999999886,259.9999999999997,-5.5933924159035087e-11,1355483.0975585924
2470,334.24079569708425,82.0000005971507,237.3051732084742,176.45403049723507,59.999999999999886,259.9999999999997,-5.616129783447832e-11,1355483.097557818
2480,334.2407957132687,82.00000055869391,237.30517322243557,176.45403050554575,59.999999999999886,259.9999999999997,-5.638867150992155e-11,1355483.0975570937
2490,334.2407957284109,82.00000052271373,237.30517323549776,176.4540305133212,59.999999999999886,259.9999999999997,-5.6843418860808015e-11,1355483.0975564157
2500,334.2407957425778,82.0000004890507,237.30517324771873,176.45403052059592,59.999999999999886,259.9999999999997,-5.729816621169448e-11,1355483.0975557815
2510,334.2407957558325,82.00000045755561,237.3051732591527,176.45403052740213,59.999999999999886,259.9999999999997,-5.752553988713771e-11,1355483.097555188
2520,334.24079576823345,82.00000042808881,237.3051732698503,176.45403053376998,59.999999999999886,259.9999999999997,-5.775291356258094e-11,1355483.0975546327
2530,334.2407957798359,82.00000040051967,237.30517327985893,176.45403053972777,59.999999999999886,259.9999999999997,-5.820766091346741e-11,1355483.0975541133
2540,334.24079579069115,82.000000374726,237.3051732892231,176.4540305453019,59.999999999999886,259.9999999999997,-5.820766091346741e-11,1355483.0975536276
2550,334.2407958008472,82.00000035059345,237.30517329798414,176.45403055051702,59.999999999999886,259.9999999999997,-5.866240826435387e-11,1355483.0975531726
2560,334.2407958103492,82.00000032801506,237.305173306181,176.4540305553963,59.999999999999886,259.9999999999997,-5.88897819397971e-11,1355483.0975527472
2570,334.2407958192393,82.00000030689075,237.30517331384988,176.45403055996127,59.999999999999886,259.9999999999997,-5.911715561524034e-11,1355483.0975523489
2580,334.24079582755684,82.00000028712684,237.3051733210249,176.45403056423234,59.999999999999886,259.9999999999997,-5.95719029661268e-11,1355483.0975519763
2590,334.2407958353387,82.00000026863572,237.30517332773786,176.45403056822826,59.999999999999886,259.9999999999997,-5.979927664157003e-11,1355483.0975516278
2600,334.24079584261943,82.00000025133544,237.3051733340185,176.45403057196694,59.999999999999886,259.9999999999997,-6.002665031701326e-11,1355483.0975513016
2610,334.24079584943127,82.00000023514932,237.30517333989465,176.45403057546483,59.999999999999886,259.9999999999997,-6.02540239924565e-11,1355483.0975509966
2620,334.24079585580444,82.00000022000559,237.30517334539238,176.45403057873742,59.999999999999886,259.9999999999997,-6.048139766789973e-11,1355483.0975507111
2630,334.24079586176714,82.00000020583713,237.30517335053608,176.45403058179926,59.999999999999886,259.9999999999997,-6.070877134334296e-11,1355483.0975504438
2640,334.24079586734587,82.00000019258111,237.30517335534847,176.4540305846639,59.999999999999886,259.9999999999997,-6.093614501878619e-11,1355483.097550194
2650,334.2407958725653,82.00000018017879,237.30517335985095,176.45403058734408,59.999999999999886,259.9999999999997,-6.139089236967266e-11,1355483.0975499603
2660,334.24079587744853,82.00000016857518,237.30517336406348,176.4540305898516,59.999999999999886,259.9999999999997,-6.161826604511589e-11,1355483.0975497412
2670,334.24079588201727,82.00000015771886,237.30517336800466,176.45403059219765,59.999999999999886,259.9999999999997,-6.184563972055912e-11,1355483.0975495363
2680,334.24079588629183,82.00000014756168,237.30517337169206,176.4540305943926,59.999999999999886,259.9999999999997,-6.230038707144558e-11,1355483.0975493446
2690,334.24079589029105,82.00000013805865,237.30517337514198,176.4540305964462,59.999999999999886,259.9999999999997,-6.252776074688882e-11,1355483.0975491654
2700,334.2407958940327,82.00000012916763,237.3051733783697,176.45403059836752,59.999999999999886,259.9999999999997,-6.275513442233205e-11,1355483.0975489975
2710,334.2407958975335,82.00000012084918,237.3051733813896,176.45403060016517,59.999999999999886,259.9999999999997,-6.298250809777528e-11,1355483.0975488406
2720,334.2407959008088,82.00000011306645,237.30517338421495,176.45403060184705,59.999999999999886,259.9999999999997,-6.320988177321851e-11,1355483.0975486937
2730,334.24079590387316,82.0000001057849,237.3051733868584,176.4540306034206,59.999999999999886,259.9999999999997,-6.343725544866174e-11,1355483.0975485563
2740,334.2407959067401,82.00000009897232,237.30517338933154,176.45403060489278,59.999999999999886,259.9999999999997,-6.366462912410498e-11,1355483.0975484278
2750,334.2407959094224,82.00000009259847,237.3051733916454,176.45403060627012,59.999999999999886,259.9999999999997,-6.411937647499144e-11,1355483.0975483072
2760,334.24079591193185,82.00000008663507,237.30517339381026,176.45403060755876,59.999999999999886,259.9999999999997,-6.434675015043467e-11,1355483.0975481942
2770,334.24079591427983,82.0000000810557,237.3051733958357,176.45403060876438,59.999999999999886,259.9999999999997,-6.480149750132114e-11,1355483.0975480885
2780,334.2407959164766,82.00000007583567,237.30517339773067,176.45403060989244,59.999999999999886,259.9999999999997,-6.502887117676437e-11,1355483.09754799
2790,334.24079591853183,82.00000007095181,237.30517339950367,176.45403061094783,59.999999999999886,259.9999999999997,-6.52562448522076e-11,1355483.0975478976
2800,334.2407959204547,82.00000006638247,237.30517340116245,176.4540306119352,59.999999999999886,259.9999999999997,-6.571099220309407e-11,1355483.097547811
2810,334.2407959222537,82.0000000621074,237.30517340271433,176.45403061285901,59.999999999999886,259.9999999999997,-6.59383658785373e-11,1355483.0975477302
2820,334.24079592393684,82.00000005810766,237.30517340416628,176.4540306137233,59.999999999999886,259.9999999999997,-6.639311322942376e-11,1355483.097547654
2830,334.2407959255116,82.00000005436549,237.30517340552478,176.45403061453192,59.999999999999886,259.9999999999997,-6.662048690486699e-11,1355483.0975475833
2840,334.240795926985,82.00000005086433,237.30517340679575,176.45403061528847,59.999999999999886,259.9999999999997,-6.684786058031023e-11,1355483.0975475172
2850,334.24079592836347,82.00000004758864,237.30517340798485,176.45403061599634,59.999999999999886,259.9999999999997,-6.707523425575346e-11,1355483.097547455
2860,334.24079592965313,82.0000000445239,237.30517340909742,176.4540306166586,59.999999999999886,259.9999999999997,-6.730260793119669e-11,1355483.0975473968
2870,334.24079593085975,82.00000004165653,237.30517341013828,176.4540306172782,59.999999999999886,259.9999999999997,-6.775735528208315e-11,1355483.0975473423
2880,334.2407959319886,82.00000003897384,237.30517341111212,176.45403061785788,59.999999999999886,259.9999999999997,-6.798472895752639e-11,1355483.0975472913
2890,334.2407959330448,82.00000003646392,237.30517341202324,176.45403061840022,59.999999999999886,259.9999999999997,-6.821210263296962e-11,1355483.0975472438
2900,334.2407959340329,82.00000003411563,237.3051734128757,176.45403061890764,59.999999999999886,259.9999999999997,-6.843947630841285e-11,1355483.097547199
2910,334.2407959349575,82.00000003191856,237.30517341367323,176.4540306193824,59.999999999999886,259.9999999999997,-6.866684998385608e-11,1355483.0975471572
2920,334.2407959358224,82.00000002986302,237.30517341441936,176.45403061982654,59.999999999999886,259.9999999999997,-6.912159733474255e-11,1355483.097547118
2930,334.2407959366317,82.00000002793983,237.30517341511742,176.4540306202421,59.999999999999886,259.9999999999997,-6.934897101018578e-11,1355483.0975470815
2940,334.2407959373887,82.0000000261405,237.3051734157706,176.45403062063085,59.999999999999886,259.9999999999997,-6.980371836107224e-11,1355483.097547047
2950,334.2407959380971,82.00000002445704,237.30517341638165,176.4540306209946,59.999999999999886,259.9999999999997,-7.003109203651547e-11,1355483.097547015
2960,334.2407959387598,82.000000022882,237.30517341695335,176.45403062133488,59.999999999999886,259.9999999999997,-7.048583938740194e-11,1355483.0975469847
2970,334.24079593937984,82.00000002140838,237.30517341748822,176.4540306216533,59.999999999999886,259.9999999999997,-7.071321306284517e-11,1355483.0975469565
2980,334.2407959399599,82.00000002002966,237.30517341798864,176.45403062195118,59.999999999999886,259.9999999999997,-7.09405867382884e-11,1355483.09754693
2990,334.24079594050266,82.00000001873974,237.30517341845683,176.4540306222299,59.999999999999886,259.9999999999997,-7.116796041373163e-11,1355483.0975469053
3000,334.2407959410104,82.0000000175329,237.30517341889484,176.45403062249062,59.999999999999886,259.9999999999997,-7.16227077646181e-11,1355483.097546882
