round,x_1,x_2,x_3,x_4,x_5,x_6,balance_error_kw,cost
210,332.00322305827984,82.36819973699076,239.34997282293827,177.3799517472543,58.898652634551574,259.999999999986,6.821210263296962e-13,1355960.0912137993
220,332.04958466346886,82.31331639243528,239.23137151081204,177.35349188859055,59.05223554469729,259.99999999999676,6.821210263296962e-13,1355894.4062640402
230,332.0887539785663,82.26674633864774,239.1289775407857,177.33084718125477,59.184674960747124,259.99999999999926,9.094947017729282e-13,1355837.8279858467
240,332.121897909458,82.22719131563865,239.04064293535785,177.31145745707406,59.298810382472446,259.99999999999983,9.094947017729282e-13,1355789.1167743525
250,332.14997991909263,82.19356736478645,238.96448691534962,177.29484719601277,59.397118604759285,259.99999999999983,6.821210263296962e-13,1355747.195861706
260,332.1737993264675,82.16496604419989,238.89886732828955,177.28061217789468,59.4817551231489,259.99999999999983,2.2737367544323206e-13,1355711.131439339
270,332.1940220081028,82.14062365011166,238.8423538162689,177.26840836845835,59.55459215705846,259.99999999999983,0.0,1355680.1148165113
280,332.21120463650044,82.11989651833417,238.79370304703517,177.25794263293665,59.61725316519362,259.99999999999983,-2.2737367544323206e-13,1355653.4465101426
290,332.22581399806637,82.10224101431385,238.75183614533822,177.24896495476568,59.671143887515605,259.99999999999983,-4.547473508864641e-13,1355630.5221355092
300,332.2382425206059,82.08719718883057,238.7158183368813,177.2412618997984,59.717480053883385,259.99999999999983,-6.821210263296962e-13,1355610.8199532102
310,332.24882084911405,82.07437533487288,238.68484073614388,177.234651114827,59.75731196504157,259.99999999999983,-6.821210263296962e-13,1355593.88992236
320,332.25782809992853,82.0634448655779,238.65820415903048,177.22897668751455,59.7915461879477,259.99999999999983,-9.094947017729282e-13,1355579.3441109713
330,332.2655002720016,82.05412506674531,238.63530481265224,177.2241052255697,59.82096462303015,259.99999999999983,-1.1368683772161603e-12,1355566.8483199233
340,332.2720371830161,82.0461773757949,238.61562170099728,177.2199225378936,59.84624120229689,259.99999999999983,-1.3642420526593924e-12,1355556.1147852717
350,332.277608215671,82.03939891252122,238.5987055820147,177.21633082069823,59.86795646909331,259.99999999999983,-1.5916157281026244e-12,1355546.8958336653
360,332.282357097641,82.03361704267488,238.5841693152582,177.2132462681564,59.88661027626776,259.99999999999983,-1.8189894035458565e-12,1355538.978376467
370,332.2864058918563,82.02868479814322,238.57167944719993,177.21059704071342,59.902632822085245,259.99999999999983,-2.0463630789890885e-12,1355532.1791391694
380,332.2898583378736,82.02447701072639,238.560948891845,177.2083215353292,59.916394224223694,259.99999999999983,-2.2737367544323206e-12,1355526.3405334211
390,332.29280265737987,82.02088704261804,238.55173057609096,177.20636691109044,59.92821281281819,259.99999999999983,-2.7284841053187847e-12,1355521.3270891877
400,332.2953139152434,82.01782401744272,238.54381193151687,177.20468783119324,59.938362304601085,259.99999999999983,-2.7284841053187847e-12,1355517.0223740512
410,332.2974560105116,82.01521047232862,238.53701012637123,177.20324538855462,59.94707800223098,259.99999999999983,-3.183231456205249e-12,1355513.3263353626
420,332.29928335826054,82.01298036493797,238.53116794309014,177.20200618749845,59.954562146209724,259.99999999999983,-3.410605131648481e-12,1355510.1530088566
430,332.3008423124128,82.01107738032398,238.52615021748275,177.20094155827576,59.96098853150133,259.99999999999983,-3.637978807091713e-12,1355507.4285444084
440,332.3021723709583,82.00945349145904,238.52184076566616,177.20002688477868,59.96650648713417,259.99999999999983,-3.865352482534945e-12,1355505.0895059393
450,332.30330719797547,82.00806773467875,238.5181397338597,177.19924102881606,59.97124430466616,259.99999999999983,-4.092726157978177e-12,1355503.081408059
460,332.304275491115,82.00688516741751,238.51496131426765,177.19856583684222,59.97531219035351,259.99999999999983,-4.320099833421409e-12,1355501.3574569721
470,332.3051017185066,82.00587598071515,238.51223177752445,177.19798571715197,59.97880480609749,259.99999999999983,-4.547473508864641e-12,1355499.877467491
480,332.30580674517296,82.00501474323687,238.50988777859848,177.1974872773433,59.98180345564379,259.99999999999983,-4.774847184307873e-12,1355498.6069317926
490,332.3064083658336,82.00427975712046,238.50787489871487,177.19705901335857,59.98437796496767,259.99999999999983,-5.002220859751105e-12,1355497.5162188518
500,332.3069217583132,82.0036525089681,238.50614639083454,177.19669104269337,59.9865882991856,259.99999999999983,-5.4569682106375694e-12,1355496.5798863592
510,332.3073598695528,82.00311720182758,238.50466210057985,177.19637487544617,59.988485952588256,259.99999999999983,-5.4569682106375694e-12,1355495.7760894245
520,332.3077337443604,82.00266035614298,238.50338753829823,177.19610321780107,59.990115143391805,259.99999999999983,-5.6843418860808015e-12,1355495.0860725297
530,332.3080528054845,82.00227046945871,238.50229308126245,177.19586980332133,59.99151384046725,259.99999999999983,-5.9117155615240335e-12,1355494.4937330708
540,332.3083250922797,82.00193772618918,238.50135328788113,177.1956692480957,59.992714645548354,259.99999999999983,-6.139089236967266e-12,1355493.985246441
550,332.3085574641332,82.0016537500614,238.50054630828447,177.19549692634922,59.99374555116562,259.99999999999983,-6.366462912410498e-12,1355493.548744012
560,332.3087557738891,82.00141139293686,238.49985337780848,177.19534886361646,59.99463059174269,259.99999999999983,-6.59383658785373e-12,1355493.1740365683
570,332.3089250157191,82.00120455465292,238.49925838176912,177.195221644989,59.99539040286321,259.99999999999983,-6.821210263296962e-12,1355492.8523768038
580,332.3090694512227,82.00102802931731,238.49874748152826,177.19511233630348,59.99604270162141,259.99999999999983,-7.048583938740194e-12,1355492.5762553664
590,332.3091927169748,82.0008773741646,238.49830879324782,177.1950184164413,59.996602699164434,259.99999999999983,-7.275957614183426e-12,1355492.3392257297
600,332.30929791626033,82.00074879765744,238.49793211192787,177.19493771916964,59.99708345497745,259.99999999999983,-7.503331289626658e-12,1355492.1357538176
610,332.3093876973262,82.00063906400521,238.49760867436027,177.19486838317735,59.99749618112337,259.99999999999983,-7.73070496506989e-12,1355491.961088894
620,332.3094643201389,82.0005454116884,238.4973309555212,177.19480880914844,59.997850503495236,259.99999999999983,-7.958078640513122e-12,1355491.8111527085
630,332.3095297133381,82.00046548393246,238.49709249369275,177.1947576228817,59.998154686146805,259.99999999999983,-8.412825991399586e-12,1355491.6824443245
640,332.30958552282976,82.00039726937757,238.49688774026745,177.19471364360342,59.998415823913255,259.99999999999983,-8.640199666842818e-12,1355491.5719584087
650,332.3096331532473,82.00033905144763,238.49671193075488,177.19467585674147,59.998640007800006,259.99999999999983,-8.86757334228605e-12,1355491.4771150837
660,332.309673803329,82.00028936514244,238.49656097400134,177.19464339053226,59.99883246698597,259.99999999999983,-9.094947017729282e-12,1355491.3956997038
670,332.309708496106,82.00024696016462,238.4964313570536,177.1946154959208,59.99899769074575,259.99999999999983,-9.322320693172514e-12,1355491.3258111558
680,332.3097381046616,82.00021076945161,238.49632006345897,177.1945915292898,59.99913953312861,259.99999999999983,-9.549694368615746e-12,1355491.2658174755
690,332.30976337411323,82.00017988232034,238.4962245031057,177.1945709376198,59.9992613028314,259.99999999999983,-9.777068044058979e-12,1355491.2143177458
700,332.3097849403706,82.00015352154864,238.49614245197426,177.19455324573778,59.999365840358976,259.99999999999983,-1.000444171950221e-11,1355491.1701093866
710,332.30980334614384,82.0001310238156,238.49607200040074,177.19453804536062,59.99945558426929,259.99999999999983,-1.000444171950221e-11,1355491.1321600787
720,332.30981905460413,82.00011182300896,238.49601150864953,177.1945249856803,59.99953262804696,259.99999999999983,-1.0231815394945443e-11,1355491.0995836582
730,332.30983246104194,82.00009543597876,238.49595956876414,177.19451376527422,59.999598768930525,259.99999999999983,-1.0686562745831907e-11,1355491.0716194238
740,332.3098439028161,82.00008145037931,238.49591497180805,177.19450412515434,59.99965554983156,259.99999999999983,-1.0913936421275139e-11,1355491.0476143756
750,332.30985366784466,82.00006951429268,238.49587667973537,177.19449584279369,59.999704295322815,259.99999999999983,-1.0913936421275139e-11,1355491.027007966
760,332.3098620018503,82.00005932737315,238.49584380123656,177.19448872699465,59.99974614253424,259.99999999999983,-1.1141310096718371e-11,1355491.0093190111
770,332.3098691145453,82.00005063328943,238.4958155709975,177.19448261347873,59.99978206767756,259.99999999999983,-1.1596057447604835e-11,1355490.9941344531
780,332.3098751849086,82.00004321327444,238.49579133189047,177.1944773610972,59.99981290881751,259.99999999999983,-1.2050804798491299e-11,1355490.981099717
790,332.3098803656901,82.00003688062029,238.49577051968143,177.1944728485752,59.999839385421005,259.99999999999983,-1.2050804798491299e-11,1355490.9699104289
800,332.3098847872543,82.00003147598028,238.4957526498993,177.19446897171392,59.99986211514003,259.99999999999983,-1.2278178473934531e-11,1355490.9603053082
810,332.3098885608611,82.00002686335908,238.4957373065609,177.19446564098683,59.999881628219626,259.99999999999983,-1.2732925824820995e-11,1355490.9520600676
820,332.3098917814658,82.00002292669085,238.4957241324897,177.19446277947384,59.9998983798671,259.99999999999983,-1.2960299500264227e-11,1355490.9449821743
830,332.3098945301082,82.00001956691847,238.4957128210028,177.1944603210867,59.99991276087087,259.99999999999983,-1.318767317570746e-11,1355490.9389063555
840,332.30989687595195,82.00001669950117,238.49570310877314,177.19445820904392,59.99992510671658,259.99999999999983,-1.3415046851150692e-11,1355490.9336907377
850,332.30989887802514,82.00001425228719,238.49569476970058,177.19445639456015,59.999935705413314,259.99999999999983,-1.3869794202037156e-11,1355490.9292135334
860,332.3099005867058,82.00001216369809,238.49568760964934,177.19445483572082,59.99994480421217,259.99999999999983,-1.3869794202037156e-11,1355490.925370199
870,332.30990204498875,82.00001038117951,238.49568146192925,177.19445349651429,59.99995261537414,259.99999999999983,-1.432454155292362e-11,1355490.9220709915
880,332.30990328956864,82.00000885987859,238.49567618341592,177.19445234600084,59.999959321121814,259.99999999999983,-1.432454155292362e-11,1355490.9192388745
890,332.30990435176244,82.00000756151543,238.49567165121925,177.19445135759833,59.99996507789022,259.99999999999983,-1.4551915228366852e-11,1355490.9168077176
900,332.30990525829765,82.00000645341974,238.495667759823,177.19445050846886,59.999970019976196,259.99999999999983,-1.4779288903810084e-11,1355490.914720754
910,332.3099060319854,82.00000550770899,238.49566441862834,177.1944497789912,59.99997426267132,259.99999999999983,-1.5006662579253316e-11,1355490.9129292532
920,332.30990669229357,82.00000470058662,238.49566154984535,177.19444915230795,59.99997790495145,259.99999999999983,-1.5234036254696548e-11,1355490.9113913842
930,332.3099072558375,82.00000401174327,238.49565908668202,177.19444861393643,59.99998103178567,259.99999999999983,-1.5234036254696548e-11,1355490.9100712393
940,332.30990773679724,82.00000342384587,238.49565697178934,177.1944481514338,59.99998371611851,259.99999999999983,-1.546140993013978e-11,1355490.908937993
